Linux 6.8.0-52-generic (SnowBrain) 	07.03.2025 	_x86_64_	(4 CPU)

14.39.18     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15.02.42     all    1,01    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   98,74
15.02.43     all    2,51    0,00    3,02    0,00    0,00    0,00    0,00    0,00    0,00   94,47
15.02.44     all    1,00    0,00    0,75    0,25    0,00    0,00    0,00    0,00    0,00   98,00
15.02.45     all    2,01    0,00    2,51    0,00    0,00    0,00    0,00    0,00    0,00   95,49
15.02.46     all    3,27    0,00    1,76    0,00    0,00    0,00    0,00    0,00    0,00   94,97
15.02.47     all    6,80    0,00    1,51    0,00    0,00    0,00    0,00    0,00    0,00   91,69
15.02.48     all    2,51    0,00    2,51    0,00    0,00    0,00    0,00    0,00    0,00   94,99
15.02.49     all    0,50    0,00    0,25    0,25    0,00    0,00    0,00    0,00    0,00   98,99
15.02.50     all    2,76    0,00    2,76    0,00    0,00    0,00    0,00    0,00    0,00   94,47
15.02.51     all   20,77    0,00    6,41    0,26    0,00    0,26    0,00    0,00    0,00   72,31
15.02.52     all   45,71    0,00   13,38    0,51    0,00    0,25    0,00    0,00    0,00   40,15
15.02.53     all   12,50    0,00    5,10    0,26    0,00    0,00    0,00    0,00    0,00   82,14
15.02.54     all    4,28    0,00    4,03    0,00    0,00    0,00    0,00    0,00    0,00   91,69
15.02.55     all   27,92    0,00    4,82    0,76    0,00    0,25    0,00    0,00    0,00   66,24
15.02.56     all   68,75    0,00    8,25    0,00    0,00    0,25    0,00    0,00    0,00   22,75
15.02.57     all   37,85    0,00    5,37    0,00    0,00    0,00    0,00    0,00    0,00   56,78
15.02.58     all    8,12    0,00    4,06    0,00    0,00    0,00    0,00    0,00    0,00   87,82
15.02.59     all    0,50    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   98,74
15.03.00     all   28,93    0,00    6,60    0,76    0,00    0,76    0,00    0,00    0,00   62,94
15.03.01     all   26,28    0,00    9,18    0,51    0,00    0,00    0,00    0,00    0,00   64,03
15.03.02     all   15,31    0,00    7,14    0,26    0,00    0,26    0,00    0,00    0,00   77,04
15.03.03     all   11,00    0,00    9,21    0,00    0,00    0,00    0,00    0,00    0,00   79,80
15.03.04     all   17,95    0,00    4,62    0,00    0,00    0,26    0,00    0,00    0,00   77,18
15.03.05     all   29,97    0,00   11,11    0,78    0,00    0,00    0,00    0,00    0,00   58,14
15.03.06     all   45,06    0,00    8,10    0,51    0,00    0,00    0,00    0,00    0,00   46,33
15.03.07     all   46,73    0,00   14,07    0,00    0,00    0,25    0,00    0,00    0,00   38,94
15.03.08     all   26,75    0,00    1,75    0,25    0,00    0,00    0,00    0,00    0,00   71,25
15.03.09     all   26,75    0,00    3,00    0,00    0,00    0,00    0,00    0,00    0,00   70,25
15.03.10     all   25,94    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   74,06
15.03.11     all   27,18    0,00    2,74    0,00    0,00    0,00    0,00    0,00    0,00   70,07
15.03.12     all   25,51    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   74,49
15.03.13     all   25,75    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   72,25
15.03.14     all   32,75    0,00    2,52    0,00    0,00    0,00    0,00    0,00    0,00   64,74
15.03.15     all   25,81    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   74,19
15.03.16     all   26,88    0,00    3,27    0,00    0,00    0,00    0,00    0,00    0,00   69,85
15.03.17     all   25,31    0,00    0,25    0,25    0,00    0,00    0,00    0,00    0,00   74,19
15.03.18     all   17,63    0,00    4,28    0,00    0,00    0,25    0,00    0,00    0,00   77,83
15.03.19     all    3,78    0,00    4,03    0,00    0,00    0,00    0,00    0,00    0,00   92,19
15.03.20     all    3,03    0,00    3,54    0,25    0,00    0,25    0,00    0,00    0,00   92,93
15.03.21     all    5,99    0,00    3,99    0,00    0,00    0,00    0,00    0,00    0,00   90,02
15.03.22     all    4,29    0,00    4,55    0,00    0,00    0,00    0,00    0,00    0,00   91,16
15.03.23     all    0,50    0,00    0,76    0,00    0,00    0,00    0,00    0,00    0,00   98,74
15.03.24     all    2,26    0,00    2,51    0,00    0,00    0,00    0,00    0,00    0,00   95,24
15.03.25     all    3,02    0,00    2,26    0,50    0,00    0,00    0,00    0,00    0,00   94,22
15.03.26     all   19,44    0,00    7,42    0,51    0,00    0,00    0,00    0,00    0,00   72,63
15.03.27     all   20,41    0,00    4,59    0,51    0,00    0,00    0,00    0,00    0,00   74,49
15.03.28     all    4,51    0,00    3,26    0,00    0,00    0,00    0,00    0,00    0,00   92,23
15.03.29     all    1,01    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   98,49
15.03.30     all    3,02    0,00    2,52    0,00    0,00    0,00    0,00    0,00    0,00   94,46
15.03.31     all    1,25    0,00    1,50    0,25    0,00    0,00    0,00    0,00    0,00   96,99
15.03.32     all    0,75    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   98,99
15.03.33     all    4,23    0,00    4,23    0,25    0,00    0,00    0,00    0,00    0,00   91,29
15.03.34     all    1,26    0,00    2,53    0,00    0,00    0,25    0,00    0,00    0,00   95,96
15.03.35     all    1,76    0,00    2,76    0,00    0,00    0,00    0,00    0,00    0,00   95,48
15.03.36     all   17,01    0,00    5,58    0,51    0,00    0,25    0,00    0,00    0,00   76,65
15.03.37     all    3,79    0,00    3,79    0,25    0,00    0,00    0,00    0,00    0,00   92,17
15.03.38     all   23,98    0,00    9,95    1,02    0,00    0,00    0,00    0,00    0,00   65,05
15.03.39     all    2,76    0,00    3,26    0,00    0,00    0,00    0,00    0,00    0,00   93,98
15.03.40     all    0,75    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   99,00
15.03.41     all    3,50    0,00    3,00    0,00    0,00    0,25    0,00    0,00    0,00   93,25
15.03.42     all    0,75    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   98,99
15.03.43     all    2,26    0,00    2,76    0,00    0,00    0,00    0,00    0,00    0,00   94,99
15.03.44     all    0,75    0,00    0,50    0,25    0,00    0,00    0,00    0,00    0,00   98,49
15.03.45     all    1,75    0,00    2,00    0,00    0,00    0,25    0,00    0,00    0,00   96,01
15.03.46     all    0,76    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   99,24
15.03.47     all    1,50    0,00    2,75    0,00    0,00    0,00    0,00    0,00    0,00   95,75
15.03.48     all   13,16    0,00    4,30    0,51    0,00    0,00    0,00    0,00    0,00   82,03
15.03.49     all   15,78    0,00    6,11    0,00    0,00    0,00    0,00    0,00    0,00   78,12
15.03.50     all   26,40    0,00    9,90    1,02    0,00    0,25    0,00    0,00    0,00   62,44
15.03.51     all   15,56    0,00    3,83    0,26    0,00    0,26    0,00    0,00    0,00   80,10
15.03.52     all   22,96    0,00   11,22    0,00    0,00    0,00    0,00    0,00    0,00   65,82
15.03.53     all    1,52    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   98,23
15.03.54     all   16,29    0,00    6,52    0,25    0,00    0,25    0,00    0,00    0,00   76,69
15.03.55     all   26,77    0,00    3,28    0,00    0,00    0,00    0,00    0,00    0,00   69,95
15.03.56     all   27,39    0,00    3,77    0,00    0,00    0,00    0,00    0,00    0,00   68,84
15.03.57     all   25,50    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   74,25
15.03.58     all   27,64    0,00    2,76    0,00    0,00    0,00    0,00    0,00    0,00   69,60
15.03.59     all   25,50    0,00    0,25    0,25    0,00    0,00    0,00    0,00    0,00   74,00
15.04.00     all   27,39    0,00    3,52    0,00    0,00    0,00    0,00    0,00    0,00   69,10
15.04.01     all   25,75    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   74,00
15.04.02     all   26,88    0,00    2,26    0,00    0,00    0,00    0,00    0,00    0,00   70,85
15.04.03     all   26,07    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   73,43
15.04.04     all   25,50    0,00    0,75    0,50    0,00    0,00    0,00    0,00    0,00   73,25
15.04.05     all   26,63    0,00    2,76    0,00    0,00    0,00    0,00    0,00    0,00   70,60
15.04.06     all   12,34    0,00    3,53    0,25    0,00    0,00    0,00    0,00    0,00   83,88
15.04.07     all    3,02    0,00    5,28    0,00    0,00    0,00    0,00    0,00    0,00   91,71
15.04.08     all    1,25    0,00    1,25    0,00    0,00    0,00    0,00    0,00    0,00   97,49
15.04.09     all    3,02    0,00    4,28    0,00    0,00    0,00    0,00    0,00    0,00   92,70
15.04.10     all    1,00    0,00    0,75    0,25    0,00    0,00    0,00    0,00    0,00   98,00
15.04.11     all    2,78    0,00    3,29    0,00    0,00    0,00    0,00    0,00    0,00   93,92
15.04.12     all    1,25    0,00    0,00    0,50    0,00    0,00    0,00    0,00    0,00   98,25
15.04.13     all    2,25    0,00    3,00    0,00    0,00    0,00    0,00    0,00    0,00   94,75
15.04.14     all    1,51    0,00    1,76    0,00    0,00    0,00    0,00    0,00    0,00   96,73
15.04.15     all    7,54    0,00    5,03    0,00    0,00    0,00    0,00    0,00    0,00   87,44
15.04.16     all    1,00    0,00    0,25    0,00    0,00    0,25    0,00    0,00    0,00   98,50
15.04.17     all   20,46    0,00   10,23    0,51    0,00    0,26    0,00    0,00    0,00   68,54
15.04.18     all   12,50    0,00    4,08    0,77    0,00    0,00    0,00    0,00    0,00   82,65
15.04.19     all   18,81    0,00   10,82    0,26    0,00    0,26    0,00    0,00    0,00   69,85
15.04.20     all   25,77    0,00    9,02    0,52    0,00    0,00    0,00    0,00    0,00   64,69
15.04.21     all   17,39    0,00    6,14    0,51    0,00    0,26    0,00    0,00    0,00   75,70
15.04.22     all   51,53    0,00   25,00    0,26    0,00    0,00    0,00    0,00    0,00   23,21
15.04.23     all    9,11    0,00    7,09    0,25    0,00    0,00    0,00    0,00    0,00   83,54
15.04.24     all   16,45    0,00    8,23    0,00    0,00    0,26    0,00    0,00    0,00   75,06
15.04.25     all   16,54    0,00    4,33    0,00    0,00    0,00    0,00    0,00    0,00   79,13
15.04.26     all   15,74    0,00    9,14    0,00    0,00    0,00    0,00    0,00    0,00   75,13
15.04.27     all   18,23    0,00    6,84    0,25    0,00    0,25    0,00    0,00    0,00   74,43
15.04.28     all   12,69    0,00    6,60    0,25    0,00    0,00    0,00    0,00    0,00   80,46
15.04.29     all    9,62    0,00    3,04    0,25    0,00    0,00    0,00    0,00    0,00   87,09
15.04.30     all   20,41    0,00    6,63    0,00    0,00    0,26    0,00    0,00    0,00   72,70
15.04.31     all   22,14    0,00    9,41    0,25    0,00    0,00    0,00    0,00    0,00   68,19
15.04.32     all   38,23    0,00    4,56    0,00    0,00    0,25    0,00    0,00    0,00   56,96
15.04.33     all   37,63    0,00    7,58    0,00    0,00    0,25    0,00    0,00    0,00   54,55
15.04.34     all   56,36    0,00    2,24    0,25    0,00    0,00    0,00    0,00    0,00   41,15
15.04.35     all   39,00    0,00    3,25    0,00    0,00    0,00    0,00    0,00    0,00   57,75
15.04.36     all   25,75    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   73,75
15.04.37     all   27,96    0,00    4,03    0,00    0,00    0,00    0,00    0,00    0,00   68,01
15.04.38     all   28,54    0,00    2,27    0,00    0,00    0,00    0,00    0,00    0,00   69,19
15.04.39     all   26,82    0,00    3,76    0,25    0,00    0,00    0,00    0,00    0,00   69,17
15.04.40     all   25,75    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   74,00
15.04.41     all   43,25    0,00    4,50    0,00    0,00    0,00    0,00    0,00    0,00   52,25
15.04.42     all   65,84    0,00    3,74    0,00    0,00    0,00    0,00    0,00    0,00   30,42
15.04.43     all   26,52    0,00    2,78    0,00    0,00    0,00    0,00    0,00    0,00   70,71
15.04.44     all    9,82    0,00    2,27    0,25    0,00    0,00    0,00    0,00    0,00   87,66
15.04.45     all    4,26    0,00    5,51    0,00    0,00    0,00    0,00    0,00    0,00   90,23
15.04.46     all    2,01    0,00    2,76    0,00    0,00    0,00    0,00    0,00    0,00   95,24
15.04.47     all    2,78    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   95,20
15.04.48     all    1,75    0,00    3,01    0,00    0,00    0,00    0,00    0,00    0,00   95,24
15.04.49     all    0,00    0,00    0,25    0,25    0,00    0,00    0,00    0,00    0,00   99,50
15.04.50     all    2,76    0,00    4,76    0,00    0,00    0,00    0,00    0,00    0,00   92,48
15.04.51     all    4,50    0,00    1,25    0,00    0,00    0,00    0,00    0,00    0,00   94,25
15.04.52     all    2,26    0,00    3,27    0,00    0,00    0,00    0,00    0,00    0,00   94,47
15.04.53     all   19,02    0,00    6,43    0,51    0,00    0,26    0,00    0,00    0,00   73,78
15.04.54     all   30,56    0,00   13,64    0,25    0,00    0,00    0,00    0,00    0,00   55,56
15.04.55     all   18,67    0,00    6,39    0,26    0,00    0,26    0,00    0,00    0,00   74,42
15.04.56     all   29,85    0,00   12,24    0,51    0,00    0,26    0,00    0,00    0,00   57,14
15.04.57     all   15,38    0,00    4,62    0,26    0,00    0,00    0,00    0,00    0,00   79,74
15.04.58     all   10,63    0,00    4,30    0,00    0,00    0,00    0,00    0,00    0,00   85,06
15.04.59     all   12,72    0,00    5,60    0,51    0,00    0,00    0,00    0,00    0,00   81,17
15.05.00     all   16,96    0,00    5,57    0,00    0,00    0,00    0,00    0,00    0,00   77,47
15.05.01     all   21,91    0,00    9,54    0,26    0,00    0,00    0,00    0,00    0,00   68,30
15.05.02     all   12,50    0,00    5,36    0,00    0,00    0,00    0,00    0,00    0,00   82,14
15.05.03     all   29,97    0,00   11,11    0,00    0,00    0,78    0,00    0,00    0,00   58,14
15.05.04     all   15,99    0,00    5,84    0,25    0,00    0,25    0,00    0,00    0,00   77,66
15.05.05     all   39,65    0,00    9,09    0,51    0,00    0,25    0,00    0,00    0,00   50,51
15.05.06     all   37,59    0,00    9,77    0,00    0,00    0,00    0,00    0,00    0,00   52,63
15.05.07     all   26,82    0,00    3,51    0,25    0,00    0,25    0,00    0,00    0,00   69,17
15.05.08     all   25,63    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   74,12
15.05.09     all   26,88    0,00    2,26    0,00    0,00    0,00    0,00    0,00    0,00   70,85
15.05.10     all   25,69    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   73,57
15.05.11     all   25,75    0,00    2,00    0,00    0,00    0,00    0,00    0,00    0,00   72,25
15.05.12     all   26,84    0,00    0,51    0,00    0,00    0,00    0,00    0,00    0,00   72,66
15.05.13     all   26,00    0,00    0,75    0,25    0,00    0,00    0,00    0,00    0,00   73,00
15.05.14     all   28,07    0,00    3,01    0,00    0,00    0,00    0,00    0,00    0,00   68,92
15.05.15     all   25,56    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   74,44
15.05.16     all   26,63    0,00    2,51    0,00    0,00    0,00    0,00    0,00    0,00   70,85
15.05.17     all    7,81    0,00    2,27    0,00    0,00    0,00    0,00    0,00    0,00   89,92
15.05.18     all    3,04    0,00    5,32    0,25    0,00    0,00    0,00    0,00    0,00   91,39
15.05.19     all    2,00    0,00    1,75    0,00    0,00    0,00    0,00    0,00    0,00   96,26
15.05.20     all    2,27    0,00    4,04    0,00    0,00    0,00    0,00    0,00    0,00   93,69
15.05.21     all    3,49    0,00    2,24    0,00    0,00    0,00    0,00    0,00    0,00   94,26
15.05.22     all    1,76    0,00    2,27    0,00    0,00    0,00    0,00    0,00    0,00   95,97
15.05.23     all    0,75    0,00    0,75    0,25    0,00    0,00    0,00    0,00    0,00   98,25
15.05.24     all    9,07    0,00    7,05    0,00    0,00    0,00    0,00    0,00    0,00   83,88
15.05.25     all    7,27    0,00    1,75    0,00    0,00    0,00    0,00    0,00    0,00   90,98
15.05.26     all    4,53    0,00    4,28    0,00    0,00    0,00    0,00    0,00    0,00   91,18
15.05.27     all    4,00    0,00    4,00    0,00    0,00    0,00    0,00    0,00    0,00   92,00
15.05.28     all   11,62    0,00    5,81    0,25    0,00    0,00    0,00    0,00    0,00   82,32
15.05.29     all   26,60    0,00    7,67    0,51    0,00    0,00    0,00    0,00    0,00   65,22
15.05.30     all   17,47    0,00    5,82    0,25    0,00    0,00    0,00    0,00    0,00   76,46
15.05.31     all   23,45    0,00   10,05    0,00    0,00    0,00    0,00    0,00    0,00   66,49
15.05.32     all   28,93    0,00    8,63    0,76    0,00    0,51    0,00    0,00    0,00   61,17
15.05.33     all   25,13    0,00   10,10    0,78    0,00    0,00    0,00    0,00    0,00   63,99
15.05.34     all   15,82    0,00    4,85    0,00    0,00    0,26    0,00    0,00    0,00   79,08
15.05.35     all   16,92    0,00    8,46    0,00    0,00    0,00    0,00    0,00    0,00   74,62
15.05.36     all   13,96    0,00    4,57    0,00    0,00    0,00    0,00    0,00    0,00   81,47
15.05.37     all   19,49    0,00    8,97    0,00    0,00    0,26    0,00    0,00    0,00   71,28
15.05.38     all   21,43    0,00    8,67    0,00    0,00    0,26    0,00    0,00    0,00   69,64
15.05.39     all   19,85    0,00    8,65    0,25    0,00    0,25    0,00    0,00    0,00   70,99
15.05.40     all    2,51    0,00    1,50    0,00    0,00    0,00    0,00    0,00    0,00   95,99
15.05.41     all   13,23    0,00    3,82    0,00    0,00    0,00    0,00    0,00    0,00   82,95
15.05.42     all    9,90    0,00    5,33    0,00    0,00    0,00    0,00    0,00    0,00   84,77
15.05.43     all   16,03    0,00    4,33    0,00    0,00    0,25    0,00    0,00    0,00   79,39
15.05.44     all   20,97    0,00   11,51    0,51    0,00    0,00    0,00    0,00    0,00   67,01
15.05.45     all   30,48    0,00    3,53    0,25    0,00    0,25    0,00    0,00    0,00   65,49
15.05.46     all   47,47    0,00   14,14    0,25    0,00    0,00    0,00    0,00    0,00   38,13
15.05.47     all   25,69    0,00    0,76    0,00    0,00    0,00    0,00    0,00    0,00   73,55
15.05.48     all   27,07    0,00    2,51    0,00    0,00    0,00    0,00    0,00    0,00   70,43
15.05.49     all   26,82    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   72,43
15.05.50     all   27,46    0,00    2,77    0,00    0,00    0,00    0,00    0,00    0,00   69,77
15.05.51     all   25,63    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   74,12
15.05.52     all   27,18    0,00    2,74    0,00    0,00    0,00    0,00    0,00    0,00   70,07
15.05.53     all   26,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   74,00
15.05.54     all   45,09    0,00    6,05    1,01    0,00    0,25    0,00    0,00    0,00   47,61
15.05.55     all   45,18    0,00    4,57    0,51    0,00    0,25    0,00    0,00    0,00   49,49
15.05.56     all   36,59    0,00    2,26    0,00    0,00    0,00    0,00    0,00    0,00   61,15
15.05.57     all   23,80    0,00    5,06    0,00    0,00    0,00    0,00    0,00    0,00   71,14
15.05.58     all    3,30    0,00    3,81    0,00    0,00    0,00    0,00    0,00    0,00   92,89
15.05.59     all    2,53    0,00    3,04    0,25    0,00    0,00    0,00    0,00    0,00   94,18
15.06.00     all    6,52    0,00    2,51    0,00    0,00    0,00    0,00    0,00    0,00   90,98
15.06.01     all    2,52    0,00    3,27    0,00    0,00    0,00    0,00    0,00    0,00   94,21
15.06.02     all    1,27    0,00    1,77    0,00    0,00    0,00    0,00    0,00    0,00   96,96
15.06.03     all    1,50    0,00    2,76    0,00    0,00    0,00    0,00    0,00    0,00   95,74
15.06.04     all    2,01    0,00    1,50    0,25    0,00    0,00    0,00    0,00    0,00   96,24
15.06.05     all    5,30    0,00    3,54    0,00    0,00    0,00    0,00    0,00    0,00   91,16
15.06.06     all   25,77    0,00   10,20    1,02    0,00    0,26    0,00    0,00    0,00   62,76
15.06.07     all   29,74    0,00   15,64    0,00    0,00    0,00    0,00    0,00    0,00   54,62
15.06.08     all   11,14    0,00    5,06    0,25    0,00    0,00    0,00    0,00    0,00   83,54
15.06.09     all   31,12    0,00   12,50    0,26    0,00    0,51    0,00    0,00    0,00   55,61
15.06.10     all   19,74    0,00    6,15    0,00    0,00    0,00    0,00    0,00    0,00   74,10
15.06.11     all   16,07    0,00    5,10    0,26    0,00    0,26    0,00    0,00    0,00   78,32
15.06.12     all   13,74    0,00    8,40    0,00    0,00    0,25    0,00    0,00    0,00   77,61
15.06.13     all   12,24    0,00    3,57    0,00    0,00    0,00    0,00    0,00    0,00   84,18
15.06.14     all   11,96    0,00    7,63    0,00    0,00    0,00    0,00    0,00    0,00   80,41
15.06.15     all   11,70    0,00    3,31    0,00    0,00    0,00    0,00    0,00    0,00   84,99
15.06.16     all    8,70    0,00    5,63    0,00    0,00    0,00    0,00    0,00    0,00   85,68
15.06.17     all   24,68    0,00    8,14    0,51    0,00    0,51    0,00    0,00    0,00   66,16
15.06.18     all   32,32    0,00    8,65    0,25    0,00    0,00    0,00    0,00    0,00   58,78
15.06.19     all   46,00    0,00   11,50    0,25    0,00    0,25    0,00    0,00    0,00   42,00
15.06.20     all   27,14    0,00    3,02    0,25    0,00    0,00    0,00    0,00    0,00   69,60
15.06.21     all   25,69    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   73,82
15.06.22     all   25,69    0,00    2,02    0,00    0,00    0,25    0,00    0,00    0,00   72,04
15.06.23     all   26,45    0,00    0,76    0,00    0,00    0,00    0,00    0,00    0,00   72,80
15.06.24     all   30,00    0,00    4,50    0,00    0,00    0,00    0,00    0,00    0,00   65,50
15.06.25     all   34,25    0,00    8,75    0,25    0,00    0,00    0,00    0,00    0,00   56,75
15.06.26     all   25,51    0,00    0,00    0,00    0,00    0,00    0,00    0,00    0,00   74,49
15.06.27     all   28,00    0,00    3,50    0,00    0,00    0,00    0,00    0,00    0,00   68,50
15.06.28     all   25,13    0,00    0,25    1,26    0,00    0,00    0,00    0,00    0,00   73,37
15.06.29     all   27,57    0,00    3,01    0,00    0,00    0,00    0,00    0,00    0,00   69,42
15.06.30     all   15,11    0,00    2,02    0,00    0,00    0,00    0,00    0,00    0,00   82,87
15.06.31     all    5,03    0,00    6,03    0,00    0,00    0,00    0,00    0,00    0,00   88,94
15.06.32     all    2,01    0,00    2,51    0,00    0,00    0,00    0,00    0,00    0,00   95,48
15.06.33     all    1,76    0,00    2,51    0,00    0,00    0,00    0,00    0,00    0,00   95,73
15.06.34     all    2,26    0,00    1,50    0,25    0,00    0,00    0,00    0,00    0,00   95,99
15.06.35     all    1,75    0,00    2,51    0,00    0,00    0,00    0,00    0,00    0,00   95,74
15.06.36     all    1,00    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   98,25
15.06.37     all    1,77    0,00    2,27    0,00    0,00    0,00    0,00    0,00    0,00   95,96
15.06.38     all   54,39    0,00    8,02    0,50    0,00    0,25    0,00    0,00    0,00   36,84
15.06.39     all   39,09    0,00    9,90    0,00    0,00    0,00    0,00    0,00    0,00   51,02
15.06.40     all   19,69    0,00    9,72    0,26    0,00    0,26    0,00    0,00    0,00   70,08
15.06.41     all   29,72    0,00   12,66    0,26    0,00    0,26    0,00    0,00    0,00   57,11
15.06.42     all   11,59    0,00    6,30    0,25    0,00    0,50    0,00    0,00    0,00   81,36
15.06.43     all   19,85    0,00    7,22    0,00    0,00    0,26    0,00    0,00    0,00   72,68
15.06.44     all   19,95    0,00    9,21    0,51    0,00    0,00    0,00    0,00    0,00   70,33
15.06.45     all   20,10    0,00    7,63    0,00    0,00    0,25    0,00    0,00    0,00   72,01
15.06.46     all   18,93    0,00    8,44    0,00    0,00    0,00    0,00    0,00    0,00   72,63
15.06.47     all   11,90    0,00    3,54    0,00    0,00    0,00    0,00    0,00    0,00   84,56
15.06.48     all    4,56    0,00    3,54    0,00    0,00    0,25    0,00    0,00    0,00   91,65
15.06.49     all    8,84    0,00    3,28    0,25    0,00    0,00    0,00    0,00    0,00   87,63
15.06.50     all   10,46    0,00    5,10    0,00    0,00    0,00    0,00    0,00    0,00   84,44
15.06.51     all   15,05    0,00    4,59    0,00    0,00    0,00    0,00    0,00    0,00   80,36
15.06.52     all   11,48    0,00    4,08    0,00    0,00    0,00    0,00    0,00    0,00   84,44
15.06.53     all   14,18    0,00    7,59    0,00    0,00    0,25    0,00    0,00    0,00   77,97
15.06.54     all   26,29    0,00    8,76    0,77    0,00    0,26    0,00    0,00    0,00   63,92
15.06.55     all   22,53    0,00    8,35    0,00    0,00    0,25    0,00    0,00    0,00   68,86
15.06.56     all   44,78    0,00    7,12    0,00    0,00    0,00    0,00    0,00    0,00   48,09
15.06.57     all   45,69    0,00    9,90    0,00    0,00    0,00    0,00    0,00    0,00   44,42
15.06.58     all   26,32    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   73,18
15.06.59     all   26,82    0,00    2,76    0,00    0,00    0,00    0,00    0,00    0,00   70,43
15.07.00     all   30,33    0,00    1,25    0,75    0,00    0,00    0,00    0,00    0,00   67,67
15.07.01     all   30,33    0,00    3,01    0,00    0,00    0,00    0,00    0,00    0,00   66,67
15.07.02     all   25,63    0,00    0,50    0,00    0,00    0,00    0,00    0,00    0,00   73,87
15.07.03     all   26,75    0,00    2,50    0,00    0,00    0,00    0,00    0,00    0,00   70,75
15.07.04     all   25,88    0,00    0,25    0,00    0,00    0,00    0,00    0,00    0,00   73,87
15.07.05     all   25,38    0,00    0,00    0,25    0,00    0,00    0,00    0,00    0,00   74,37
15.07.06     all   28,82    0,00    3,51    0,25    0,00    0,00    0,00    0,00    0,00   67,42
15.07.07     all   25,25    0,00    0,75    0,00    0,00    0,00    0,00    0,00    0,00   74,00
15.07.08     all    8,59    0,00    5,56    0,00    0,00    0,00    0,00    0,00    0,00   85,86
15.07.09     all    4,74    0,00    4,24    0,00    0,00    0,00    0,00    0,00    0,00   91,02
15.07.10     all    2,02    0,00    3,28    0,00    0,00    0,00    0,00    0,00    0,00   94,70
15.07.11     all    5,04    0,00    2,27    0,25    0,00    0,00    0,00    0,00    0,00   92,44
15.07.12     all    1,51    0,00    2,52    0,00    0,00    0,00    0,00    0,00    0,00   95,97
15.07.13     all    0,50    0,00    0,74    0,00    0,00    0,00    0,00    0,00    0,00   98,76
15.07.14     all   21,91    0,00   12,37    0,00    0,00    0,52    0,00    0,00    0,00   65,21
15.07.15     all   18,39    0,00    8,29    1,04    0,00    0,00    0,00    0,00    0,00   72,28
15.07.16     all   12,02    0,00    7,93    0,51    0,00    0,00    0,00    0,00    0,00   79,54
15.07.17     all   52,31    0,00   13,33    0,77    0,00    0,00    0,00    0,00    0,00   33,59
15.07.18     all   57,07    0,00   14,39    0,76    0,00    0,76    0,00    0,00    0,00   27,02
15.07.19     all   42,01    0,00    9,54    0,52    0,00    0,00    0,00    0,00    0,00   47,94
15.07.20     all   47,84    0,00   12,72    0,51    0,00    0,25    0,00    0,00    0,00   38,68
15.07.21     all   62,88    0,00   20,20    0,51    0,00    0,76    0,00    0,00    0,00   15,66
15.07.22     all   25,19    0,00    6,94    0,77    0,00    0,00    0,00    0,00    0,00   67,10
15.07.23     all   24,43    0,00   10,94    0,76    0,00    0,25    0,00    0,00    0,00   63,61
15.07.24     all   15,42    0,00    5,66    0,00    0,00    0,00    0,00    0,00    0,00   78,92
15.07.25     all   28,17    0,00   17,51    0,25    0,00    0,00    0,00    0,00    0,00   54,06
15.07.26     all   22,76    0,00   10,23    0,00    0,00    0,26    0,00    0,00    0,00   66,75
15.07.27     all   15,05    0,00    6,63    0,51    0,00    0,26    0,00    0,00    0,00   77,55
15.07.28     all   21,39    0,00    8,51    0,52    0,00    0,00    0,00    0,00    0,00   69,59
15.07.29     all   18,16    0,00    9,72    0,26    0,00    0,00    0,00    0,00    0,00   71,87
15.07.30     all   29,05    0,00    7,97    0,26    0,00    0,26    0,00    0,00    0,00   62,47
